_unit_id,_golden,_canary,_unit_state,_trusted_judgments,_last_judgment_at,tag1,tag10,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,orig__golden,image_name,orig_tag1,orig_tag10,tag1_gold,orig_tag2,tag2_gold,orig_tag3,tag3_gold,orig_tag4,orig_tag5,orig_tag6,orig_tag7,orig_tag8,orig_tag9,url

","

","

","

","

",,n03642806_126,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_126.JPEG
374327739,FALSE,,finalized,3,1/24/14 0:05,"use
stare
use","

","

","

","

","

","

","

","

","

",,n03642806_12652,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_12652.JPEG
374327740,FALSE,,finalized,3,1/23/14 20:41,"Sit
use
type","

","

","

","

","

","

","

","

","

",,n03642806_14396,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_14396.JPEG
374327741,FALSE,,finalized,3,1/23/14 23:12,"use
stare
stare","

","

","

","

","

","

","

","

","

",,n03642806_14521,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_14521.JPEG
374327742,FALSE,,finalized,3,1/23/14 23:53,"use
type
sit","

","

","

","

","

","

","

","

","

",,n03642806_1453,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_1453.JPEG
374327743,FALSE,,finalized,3,1/23/14 23:08,"Type
use
type","

","

","

","

","

","

","

","

","

",,n03642806_14675,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_14675.JPEG
374327744,FALSE,,finalized,3,1/23/14 23:14,"use
stare
type","

","

","

","

","

","

","

","

","

",,n03642806_1554,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_1554.JPEG
374327745,FALSE,,finalized,3,1/14/14 21:30,"use
use
type","

","

","

","

","

","

","

","

","

",,n03642806_15936,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_15936.JPEG
374327746,FALSE,,finalized,3,1/23/14 23:29,"Stand
use
look","

","

","

","

","

","

","

","

","

",,n03642806_16505,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_16505.JPEG
374327747,FALSE,,finalized,3,1/23/14 23:58,"use
power up
sit","

","

","

","

","

","

","

","

","

",,n03642806_16599,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_16599.JPEG
374327748,FALSE,,finalized,3,1/17/14 17:25,"HOLD
hold
hold","

","

","

","

","

","

","

","

","

",,n03642806_1716,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_1716.JPEG
374327749,FALSE,,finalized,3,1/23/14 20:42,"Show
hold
use","

","

","

","

","

","

","

","

","

",,n03642806_181,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_181.JPEG
374327750,FALSE,,finalized,3,1/23/14 23:17,"use
hold
hold","

","

","

","

","

","

","

","

","

",,n03642806_18368,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_18368.JPEG
374327751,FALSE,,finalized,3,1/23/14 21:47,"use
use
type","

","

","

","

","

","

","

","

","

",,n03642806_18412,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_18412.JPEG
374327752,FALSE,,finalized,3,1/23/14 21:31,"type
use
type","

","

","

","

","

","

","

","

","

",,n03642806_1917,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_1917.JPEG
374327753,FALSE,,finalized,3,1/23/14 23:27,"use
search
none","

","

","

","

","

","

","

","

","

",,n03642806_192,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_192.JPEG
374327754,FALSE,,finalized,3,1/23/14 21:54,"Hold
use
hold","

","

","

","

","

","

","

","

","

",,n03642806_19388,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_19388.JPEG
374327755,FALSE,,finalized,3,1/23/14 23:23,"use
stare
hold","

","

","

","

","

","

","

","

","

",,n03642806_19451,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_19451.JPEG
374327756,FALSE,,finalized,3,1/23/14 23:16,"use
hold
hold","

","

","

","

","

","

","

","

","

",,n03642806_19470,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_19470.JPEG
374327757,FALSE,,finalized,3,1/24/14 0:15,"use
search
use","

","

","

","

","

","

","

","

","

",,n03642806_1980,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_1980.JPEG
374327758,FALSE,,finalized,3,1/23/14 22:04,"Type
use
stare","

","

","

","

","

","

","

","

","

",,n03642806_19861,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_19861.JPEG
374327759,FALSE,,finalized,3,1/23/14 21:56,"Hold
use
stare","

","

","

","

","

","

","

","

","

",,n03642806_2041,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_2041.JPEG
374327760,FALSE,,finalized,3,1/23/14 23:53,"Type
use
sit","

","

","

","

","

","

","

","

","

",,n03642806_2161,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_2161.JPEG
374327761,FALSE,,finalized,3,1/23/14 23:16,"Type
use
type","

","

","

","

","

","

","

","

","

",,n03642806_22171,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_22171.JPEG
374327762,FALSE,,finalized,3,1/23/14 23:22,"use
stare
type","

","

","

","

","

","

","

","

","

",,n03642806_222,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_222.JPEG
374327763,FALSE,,finalized,3,1/23/14 21:47,"Type
use
type","

","

","

","

","

","

","

","

","

",,n03642806_22672,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_22672.JPEG
374327764,FALSE,,finalized,3,1/23/14 23:38,"use
type
search","

","

","

","

","

","

","

","

","

",,n03642806_23472,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_23472.JPEG
374327765,FALSE,,finalized,3,1/23/14 23:04,"Show
hold
hold","

","

","

","

","

","

","

","

","

",,n03642806_2433,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_2433.JPEG
374327766,FALSE,,finalized,3,1/23/14 23:19,"use
stare
hold","

","

","

","

","

","

","

","

","

",,n03642806_246,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_246.JPEG
374327767,FALSE,,finalized,3,1/23/14 21:21,"Watch
use
stare","

","

","

","

","

","

","

","

","

",,n03642806_24632,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_24632.JPEG
374327768,FALSE,,finalized,3,1/23/14 23:07,"use
hold
none","

","

","

","

","

","

","

","

","

",,n03642806_2521,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_2521.JPEG
374327769,FALSE,,finalized,3,1/24/14 0:09,"use
kiss
sit","

","

","

","

","

","

","

","

","

",,n03642806_2750,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_2750.JPEG
374327770,FALSE,,finalized,3,1/23/14 20:51,"Type
type
use","

","

","

","

","

","

","

","

","

",,n03642806_2811,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_2811.JPEG
374327771,FALSE,,finalized,3,1/24/14 0:11,"Raise
watch
sit","

","

","

","

","

","

","

","

","

",,n03642806_2865,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_2865.JPEG
374327772,FALSE,,finalized,3,1/23/14 23:08,"use
hold
type","

","

","

","

","

","

","

","

","

",,n03642806_2984,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_2984.JPEG
374327773,FALSE,,finalized,3,1/23/14 21:24,"Type
use
stare","

","

","

","

","

","

","

","

","

",,n03642806_3055,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_3055.JPEG
374327774,FALSE,,finalized,3,1/23/14 23:39,"use
stare
search","

","

","

","

","

","

","

","

","

",,n03642806_3212,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_3212.JPEG
374327775,FALSE,,finalized,3,1/23/14 23:20,"use
play
none","

","

","

","

","

","

","

","

","

",,n03642806_3309,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_3309.JPEG
374327776,FALSE,,finalized,3,1/23/14 23:40,"use
type
type","

","

","

","

","

","

","

","

","

",,n03642806_3357,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_3357.JPEG
374327777,FALSE,,finalized,3,1/23/14 21:33,"Listen
use
type","

","

","

","

","

","

","

","

","

",,n03642806_351,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_351.JPEG
374327778,FALSE,,finalized,3,1/23/14 23:52,"use
hold
watch","

","

","

","

","

","

","

","

","

",,n03642806_3560,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_3560.JPEG
374327779,FALSE,,finalized,3,1/23/14 23:27,"Hold
hold
search","

","

","

","

","

","

","

","

","

",,n03642806_3615,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_3615.JPEG
374327780,FALSE,,finalized,3,1/23/14 23:59,"use
none
use","

","

","

","

","

","

","

","

","

",,n03642806_470,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_470.JPEG
374327781,FALSE,,finalized,3,1/23/14 23:58,"use
search
view","

","

","

","

","

","

","

","

","

",,n03642806_5867,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_5867.JPEG
374327782,FALSE,,finalized,3,1/23/14 23:24,"use
type
type","

","

","

","

","

","

","

","

","

",,n03642806_5906,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_5906.JPEG
374327783,FALSE,,finalized,3,1/23/14 23:44,"use
stare
type","

","

","

","

","

","

","

","

","

",,n03642806_6283,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_6283.JPEG
374327784,FALSE,,finalized,3,1/23/14 23:56,"type
search
sit","

","

","

","

","

","

","

","

","

",,n03642806_6739,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_6739.JPEG
374327785,FALSE,,finalized,3,1/23/14 21:37,"Show
use
hold","

","

","

","

","

","

","

","

","

",,n03642806_7036,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_7036.JPEG
374327786,FALSE,,finalized,3,1/23/14 23:37,"Show
hold
look","

","

","

","

","

","

","

","

","

",,n03642806_7286,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_7286.JPEG
374327787,FALSE,,finalized,3,1/23/14 23:26,"Type
use
type","

","

","

","

","

","

","

","

","

",,n03642806_7577,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_7577.JPEG
374327788,FALSE,,finalized,3,1/23/14 23:58,"type
search
sit","

","

","

","

","

","

","

","

","

",,n03642806_7730,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_7730.JPEG
374327789,FALSE,,finalized,3,1/23/14 23:30,"Type
use
type","

","

","

","

","

","

","

","

","

",,n03642806_8210,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_8210.JPEG
374327790,FALSE,,finalized,3,1/23/14 23:53,"hold
type
sit","

","

","

","

","

","

","

","

","

",,n03642806_8402,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_8402.JPEG
374327791,FALSE,,finalized,3,1/23/14 23:38,"Type
type
type","

","

","

","

","

","

","

","

","

",,n03642806_933,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_933.JPEG
374327792,FALSE,,finalized,3,1/23/14 23:54,"Stare
type
play","

","

","

","

","

","

","

","

","

",,n03642806_9742,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_9742.JPEG
374327793,FALSE,,finalized,3,1/23/14 23:20,"use
type
play","

","

","

","

","

","

","

","

","

",,n03642806_979,laptop,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03642806_979.JPEG
374327794,FALSE,,finalized,3,1/24/14 0:19,"ride
launch
use","

","

","

","

","

","

","

","

","

",,n03662601_10297,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_10297.JPEG
374327795,FALSE,,finalized,3,1/23/14 23:30,"n
sail
none","

","

","

","

","

","

","

","

","

",,n03662601_10360,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_10360.JPEG
374327796,FALSE,,finalized,3,1/23/14 23:46,"Climb
ride
climb","

","

","

","

","

","

","

","

","

",,n03662601_1074,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_1074.JPEG
374327797,FALSE,,finalized,3,1/23/14 23:29,"ride
ride
sail","

","

","

","

","

","

","

","

","

",,n03662601_1090,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_1090.JPEG
374327798,FALSE,,finalized,3,1/15/14 17:21,"ride
sit
ride","

","

","

","

","

","

","

","

","

",,n03662601_11104,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_11104.JPEG
374327799,FALSE,,finalized,3,1/23/14 23:25,"ride
ride
sail","

","

","

","

","

","

","

","

","

",,n03662601_1161,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_1161.JPEG
374327800,FALSE,,finalized,3,1/23/14 21:47,"None
ride
ride","

","

","

","

","

","

","

","

","

",,n03662601_1187,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_1187.JPEG
374327801,FALSE,,finalized,3,1/23/14 23:42,"ride
ride
ride","

","

","

","

","

","

","

","

","

",,n03662601_1191,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_1191.JPEG
374327802,FALSE,,finalized,3,1/23/14 21:42,"Ride
ride
ride","

","

","

","

","

","

","

","

","

",,n03662601_12300,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_12300.JPEG
374327803,FALSE,,finalized,3,1/23/14 23:11,"ride
ride
none","

","

","

","

","

","

","

","

","

",,n03662601_12932,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_12932.JPEG
374327804,FALSE,,finalized,3,1/24/14 0:03,"ride
tow
sail","

","

","

","

","

","

","

","

","

",,n03662601_13151,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_13151.JPEG
374327805,FALSE,,finalized,3,1/23/14 23:29,"ride
ride
ride","

","

","

","

","

","

","

","

","

",,n03662601_1561,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_1561.JPEG
374327806,FALSE,,finalized,3,1/23/14 23:47,"ride
ride
sail","

","

","

","

","

","

","

","

","

",,n03662601_1566,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_1566.JPEG
374327807,FALSE,,finalized,3,1/23/14 23:55,"ride
none
ride","

","

","

","

","

","

","

","

","

",,n03662601_16119,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_16119.JPEG
374327808,FALSE,,finalized,3,1/24/14 0:09,"none
ride
drive","

","

","

","

","

","

","

","

","

",,n03662601_1642,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_1642.JPEG
374327809,FALSE,,finalized,3,1/23/14 23:19,"rie
ride
ride","

","

","

","

","

","

","

","

","

",,n03662601_17156,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_17156.JPEG
374327810,FALSE,,finalized,3,1/23/14 23:49,"ride
none
watch","

","

","

","

","

","

","

","

","

",,n03662601_1895,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_1895.JPEG
374327811,FALSE,,finalized,3,1/23/14 23:09,"Ride
ride
none","

","

","

","

","

","

","

","

","

",,n03662601_20059,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_20059.JPEG
374327812,FALSE,,finalized,3,1/24/14 0:07,"ride
help
ride","

","

","

","

","

","

","

","

","

",,n03662601_20110,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_20110.JPEG
374327813,FALSE,,finalized,3,1/24/14 3:56,"ride
ride
ride","

","

","

","

","

","

","

","

","

",,n03662601_2058,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_2058.JPEG
374327814,FALSE,,finalized,3,1/14/14 21:50,"ride
ride
SIT","

","

","

","

","

","

","

","

","

",,n03662601_20834,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_20834.JPEG
374327815,FALSE,,finalized,3,1/23/14 23:28,"ride
none
sail","

","

","

","

","

","

","

","

","

",,n03662601_22108,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_22108.JPEG
374327816,FALSE,,finalized,3,1/23/14 21:56,"Ride
ride
ride","

","

","

","

","

","

","

","

","

",,n03662601_24315,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_24315.JPEG
374327817,FALSE,,finalized,3,1/23/14 23:55,"ride
stand on
ride","

","

","

","

","

","

","

","

","

",,n03662601_25599,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_25599.JPEG
374327818,FALSE,,finalized,3,1/23/14 23:51,"ride
ride
sail","

","

","

","

","

","

","

","

","

",,n03662601_25810,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_25810.JPEG
374327819,FALSE,,finalized,3,1/23/14 23:13,"ride
ride
none","

","

","

","

","

","

","

","

","

",,n03662601_26467,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_26467.JPEG
374327820,FALSE,,finalized,3,1/23/14 23:28,"ride
none
sail","

","

","

","

","

","

","

","

","

",,n03662601_27165,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_27165.JPEG
374327821,FALSE,,finalized,3,1/23/14 23:30,"ride
ride
sail","

","

","

","

","

","

","

","

","

",,n03662601_27770,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_27770.JPEG
374327822,FALSE,,finalized,3,1/24/14 0:12,"ride
ride
ride","

","

","

","

","

","

","

","

","

",,n03662601_2820,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_2820.JPEG
374327823,FALSE,,finalized,3,1/23/14 23:48,"sail
ride
drive","

","

","

","

","

","

","

","

","

",,n03662601_2850,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_2850.JPEG
374327824,FALSE,,finalized,3,1/23/14 23:30,"ride
none
sail","

","

","

","

","

","

","

","

","

",,n03662601_28619,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_28619.JPEG
374327825,FALSE,,finalized,3,1/23/14 23:50,"ride
ride
sail","

","

","

","

","

","

","

","

","

",,n03662601_31441,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_31441.JPEG
374327826,FALSE,,finalized,3,1/23/14 23:33,"ride
sail
n","

","

","

","

","

","

","

","

","

",,n03662601_32391,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_32391.JPEG
374327827,FALSE,,finalized,3,1/23/14 23:54,"ride
sail
ride","

","

","

","

","

","

","

","

","

",,n03662601_3336,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_3336.JPEG
374327828,FALSE,,finalized,3,1/23/14 23:40,"ride
sail
ride","

","

","

","

","

","

","

","

","

",,n03662601_33625,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_33625.JPEG
374327829,FALSE,,finalized,3,1/23/14 23:58,"Ride
ride
ride","

","

","

","

","

","

","

","

","

",,n03662601_34928,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_34928.JPEG
374327830,FALSE,,finalized,3,1/23/14 23:50,"sail
ride
rescue","

","

","

","

","

","

","

","

","

",,n03662601_3503,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_3503.JPEG
374327831,FALSE,,finalized,3,1/23/14 23:55,"ride
sail
drive","

","

","

","

","

","

","

","

","

",,n03662601_35351,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_35351.JPEG
374327832,FALSE,,finalized,3,1/24/14 0:07,"sail
ride
ride","

","

","

","

","

","

","

","

","

",,n03662601_3824,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_3824.JPEG
374327833,FALSE,,finalized,3,1/14/14 19:00,"ride
ride
ride","

","

","

","

","

","

","

","

","

",,n03662601_4059,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_4059.JPEG
374327834,FALSE,,finalized,3,1/23/14 23:39,"ride
sail
ride","

","

","

","

","

","

","

","

","

",,n03662601_5160,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_5160.JPEG
374327835,FALSE,,finalized,3,1/24/14 0:24,"ride
use
drive","

","

","

","

","

","

","

","

","

",,n03662601_614,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_614.JPEG
374327836,FALSE,,finalized,3,1/23/14 23:36,"ride
steer
sail","

","

","

","

","

","

","

","

","

",,n03662601_6292,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_6292.JPEG
374327837,FALSE,,finalized,3,1/23/14 23:56,"ride
ride
drive","

","

","

","

","

","

","

","

","

",,n03662601_6651,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_6651.JPEG
374327838,FALSE,,finalized,3,1/24/14 0:13,"ride
ride
ride","

","

","

","

","

","

","

","

","

",,n03662601_6819,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_6819.JPEG
374327839,FALSE,,finalized,3,1/24/14 0:02,"ride
drive
ride","

","

","

","

","

","

","

","

","

",,n03662601_6965,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_6965.JPEG
374327840,FALSE,,finalized,3,1/23/14 23:15,"ride
ride
none","

","

","

","

","

","

","

","

","

",,n03662601_7114,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_7114.JPEG
374327841,FALSE,,finalized,3,1/24/14 0:01,"n
sail
sail","

","

","

","

","

","

","

","

","

",,n03662601_7726,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_7726.JPEG
374327842,FALSE,,finalized,3,1/24/14 0:02,"ride
sail
ride","

","

","

","

","

","

","

","

","

",,n03662601_7796,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_7796.JPEG
374327843,FALSE,,finalized,3,1/23/14 23:37,"ride
none
sail","

","

","

","

","

","

","

","

","

",,n03662601_786,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_786.JPEG
374327844,FALSE,,finalized,3,1/23/14 23:52,"ride
ride
rescue","

","

","

","

","

","

","

","

","

",,n03662601_8067,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_8067.JPEG
374327845,FALSE,,finalized,3,1/14/14 17:15,"ride
ride
ride","

","

","

","

","

","

","

","

","

",,n03662601_8104,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_8104.JPEG
374327846,FALSE,,finalized,3,1/23/14 23:17,"ride
ride
none","

","

","

","

","

","

","

","

","

",,n03662601_8227,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_8227.JPEG
374327847,FALSE,,finalized,3,1/24/14 0:21,"ride
help
ride","

","

","

","

","

","

","

","

","

",,n03662601_8491,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_8491.JPEG
374327848,FALSE,,finalized,3,1/24/14 0:22,"ride
sail
ride","

","

","

","

","

","

","

","

","

",,n03662601_8516,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_8516.JPEG
374327849,FALSE,,finalized,3,1/24/14 0:09,"ride
n
ride","

","

","

","

","

","

","

","

","

",,n03662601_9178,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_9178.JPEG
374327850,FALSE,,finalized,3,1/24/14 0:04,"ride
drive
ride","

","

","

","

","

","

","

","

","

",,n03662601_9891,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03662601_9891.JPEG
374327851,FALSE,,finalized,3,1/14/14 18:08,"ride
none
ride","

","

","

","

","

","

","

","

","

",,n03670208_10746,car,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03670208_10746.JPEG
374327852,FALSE,,finalized,3,1/23/14 23:24,"ride
stare
ride","

","

","

","

","

","

","

","

","

",,n03670208_11070,car,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03670208_11070.JPEG
374327853,FALSE,,finalized,3,1/23/14 23:28,"ride
sit in
drive","

","

","

","

","

","

","

","

","

",,n03670208_11240,car,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03670208_11240.JPEG
374327854,FALSE,,finalized,3,1/24/14 0:27,"stare
park
park","

","

","

","

","

","

","

","

","

",,n03670208_12132,car,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03670208_12132.JPEG
374327855,FALSE,,finalized,3,1/24/14 0:07,"ride
drive
park","

","

","

","

","

","

","

","

","

",,n03670208_12785,car,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03670208_12785.JPEG
374327856,FALSE,,finalized,3,1/23/14 23:56,"park
ride
wave","

","

","

","

","

","

","

","

","

",,n03670208_14316,car,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03670208_14316.JPEG
374327857,FALSE,,finalized,3,1/23/14 23:51,"ride
drive
ride","

","

","

","

","

","

","

","

","

",,n03670208_15057,car,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03670208_15057.JPEG
374327858,FALSE,,finalized,3,1/24/14 0:20,"park
ride
drive","

","

","

","

","

","

","

","

","

",,n03670208_16392,car,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03670208_16392.JPEG
374327859,FALSE,,finalized,3,1/24/14 0:10,"drive
drive
drive","

","

","

","

","

","

","

","

","

",,n03670208_20991,car,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/train/n03670208_20991.JPEG
